plate_name,well,value,conc,r2
PCE024,E01,25197,46.78875635560022,0.8529108671512717
PCE024,F01,50186,90.15530366939296,0.8529108671512717
PCE024,G01,48726,87.62158246893927,0.8529108671512717
PCE024,H01,12999,25.620036353453507,0.8529108671512717
PCE024,A02,43322,80.73459367143825,0.8005965791566299
PCE024,B02,38941,72.66701396146544,0.8005965791566299
PCE024,C02,8745,17.061299073919514,0.8005965791566299
PCE024,D02,40839,76.16216719,0.8005965791566299
PCE024,E02,1307,3.364276047,0.8005965791566299
PCE024,F02,45223,84.23527137713519,0.8005965791566299
PCE024,G02,16493,31.32918485179426,0.8005965791566299
PCE024,H02,30135,56.45082886079882,0.8005965791566299
PCE024,A03,7703,15.14246363502619,0.8005965791566299
PCE024,B03,2808,6.128356654812341,0.8005965791566299
PCE024,C03,36778,68.68386515692968,0.8005965791566299
PCE024,D03,39901,74.43484699537868,0.8005965791566299
PCE024,E03,45605,84.93872160521316,0.8005965791566299
PCE024,F03,2699,5.927633945753443,0.8005965791566299
PCE024,G03,12128,23.291069025720013,0.8005965791566299
PCE024,H03,39643,73.95974187,0.8005965791566299
PCE024,A04,8982,17.497732854166845,0.8005965791566299
PCE024,B04,39731,74.12179322895655,0.8005965791566299
PCE024,C04,45184,84.16345316013246,0.8005965791566299
PCE024,D04,41699,77.74585094847868,0.8005965791566299
PCE024,E04,41878,78.07547814959375,0.8005965791566299
PCE024,F04,31118,58.26101622781623,0.8005965791566299
PCE024,G04,22705,42.768537775407836,0.8005965791566299
PCE024,H04,1311,3.3716420175538886,0.8005965791566299
PCE024,A05,1190,3.1488213955710744,0.8005965791566299
PCE024,B05,47236,87.94219627012201,0.8005965791566299
PCE024,C05,1494,3.7086351896435996,0.8005965791566299
PCE024,D05,23151,43.58984353908002,0.8005965791566299
PCE024,E05,4160,8.618054844,0.8005965791566299
PCE024,F05,45283,84.34576094175476,0.8005965791566299
PCE024,G05,47328,88.1116136,0.8005965791566299
PCE024,H05,52111,96.91947339546266,0.8005965791566299
PCE024,A06,40935,76.33895049232274,0.8005965791566299
PCE024,B06,42734,79.65179593816639,0.8005965791566299
PCE024,C06,44214,82.37720519878263,0.8005965791566299
PCE024,D06,49059,91.29923754,0.8005965791566299
PCE024,E06,48543,90.34902728608513,0.8005965791566299
PCE024,F06,2183,4.977423690025078,0.8005965791566299
PCE024,G06,44224,82.39562012621923,0.8005965791566299
PCE024,H06,50518,93.98597545481289,0.8005965791566299
PCE024,A07,47462,88.35837363018908,0.8005965791566299
PCE024,B07,49216,91.58835190256805,0.8005965791566299
PCE024,C07,47654,88.71194023697173,0.8005965791566299
PCE024,D07,43003,80.14715748621083,0.8005965791566299
PCE024,E07,19807,37.43189180428225,0.8005965791566299
PCE024,F07,1767,4.2113627086626755,0.8005965791566299
PCE024,G07,1392,3.5208029297903183,0.8005965791566299
PCE024,H07,3420,7.255350214,0.8005965791566299
PCE024,A08,44031,82.04021202669291,0.8005965791566299
PCE024,B08,45909,85.49853539928569,0.8005965791566299
PCE024,C08,16238,30.85960420216106,0.8005965791566299
PCE024,D08,45986,85.64033034054748,0.8005965791566299
PCE024,E08,5540,11.159314830490427,0.8005965791566299
PCE024,F08,50082,93.18308461857728,0.8005965791566299
PCE024,G08,41742,77.82503513645605,0.8005965791566299
PCE024,H08,1250,3.2593109601906516,0.8005965791566299
PCE024,A09,37705,70.39092893030215,0.8005965791566299
PCE024,B09,40011,74.63741119718124,0.8005965791566299
PCE024,C09,1867,4.395511983028638,0.8005965791566299
PCE024,D09,33104,61.91822081672424,0.8005965791566299
PCE024,E09,1878,4.415768403208894,0.8005965791566299
PCE024,F09,39536,73.76270214394292,0.8005965791566299
PCE024,G09,34613,64.69703337,0.8005965791566299
PCE024,H09,19274,36.45037617191167,0.8005965791566299
PCE024,A10,1541,3.7951853485956013,0.8005965791566299
PCE024,B10,33477,62.605097610109276,0.8005965791566299
PCE024,C10,48237,89.78553050652529,0.8005965791566299
PCE024,D10,50321,93.62320138431194,0.8005965791566299
PCE024,E10,35047,65.49624121765488,0.8005965791566299
PCE024,F10,45757,85.21862850224943,0.8005965791566299
PCE024,G10,3468,7.343741865627692,0.8005965791566299
PCE024,H10,53477,99.43495248,0.8005965791566299
PCE024,A11,5703,11.459478147706946,0.8005965791566299
PCE024,B11,49203,91.56441249690049,0.8005965791566299
PCE024,C11,37979,70.89549794206489,0.8005965791566299
PCE024,D11,50465,93.88837633939892,0.8005965791566299
PCE024,E11,48837,90.89042615272106,0.8005965791566299
PCE024,F11,44551,82.99778825339592,0.8005965791566299
PCE024,G11,23667,44.54005379480839,0.8005965791566299
PCE024,H11,42525,79.26692395474153,0.8005965791566299
PCE024,A12,52245,97.16623342311306,0.8005965791566299
PCE024,B12,7491,14.75206717337035,0.8005965791566299
PCE024,C12,1159,3.091735120517626,0.8005965791566299
PCE024,D12,47204,87.8832685,0.8005965791566299
PCE024,E12,8511,16.630389771903165,0.8005965791566299
PCE024,F12,1754,4.187423302995101,0.8005965791566299
PCE024,G12,16772,31.842961327275294,0.8005965791566299
PCE024,H12,21277,40.138886137461895,0.8005965791566299
